subject_id,hemi,parcel,n_vert,surf_area,gray_vol,thick_avg,thick_std,mean_curv,gaus_curv,fold_ind,curv_ind
10661,rh,caudalmiddlefrontal,2904,1933.0,5176.0,2.446,0.448,0.108,0.019,23.0,2.4
10661,rh,cuneus,2573,1627.0,2894.0,1.713,0.403,0.13,0.027,29.0,3.0
10661,rh,entorhinal,687,438.0,2328.0,3.309,0.701,0.094,0.019,4.0,0.6
10661,rh,fusiform,5201,3435.0,11209.0,2.768,0.668,0.11,0.022,50.0,4.9
10661,rh,inferiorparietal,8897,5835.0,14522.0,2.324,0.483,0.118,0.022,94.0,8.1
10661,rh,inferiortemporal,6079,4191.0,13597.0,2.716,0.733,0.128,0.031,76.0,8.2
10661,rh,isthmuscingulate,1703,1135.0,3333.0,2.439,0.848,0.119,0.023,19.0,1.5
10661,rh,lateraloccipital,9341,5947.0,13544.0,2.064,0.604,0.126,0.026,101.0,10.7
10661,rh,lateralorbitofrontal,4412,2996.0,8072.0,2.596,0.596,0.125,0.027,55.0,5.1
10661,rh,lingual,5273,3591.0,6661.0,1.802,0.574,0.133,0.029,60.0,6.9
10661,rh,medialorbitofrontal,3286,2233.0,5752.0,2.328,0.694,0.107,0.022,37.0,3.0
10661,rh,middletemporal,5968,4040.0,11977.0,2.655,0.65,0.119,0.024,67.0,5.9
10661,rh,parahippocampal,1296,772.0,2199.0,2.514,0.642,0.082,0.011,8.0,0.5
10661,rh,paracentral,3147,1733.0,4418.0,2.465,0.462,0.093,0.019,23.0,2.5
10661,rh,parsopercularis,1849,1216.0,3542.0,2.748,0.411,0.112,0.019,16.0,1.5
10661,rh,parsorbitalis,1401,935.0,2782.0,2.531,0.49,0.121,0.019,16.0,1.1
10661,rh,parstriangularis,1975,1321.0,3350.0,2.439,0.432,0.108,0.018,18.0,1.5
10661,rh,pericalcarine,2304,1564.0,2134.0,1.535,0.404,0.119,0.024,19.0,2.4
10661,rh,postcentral,7589,4621.0,10066.0,2.014,0.524,0.098,0.022,77.0,5.8
10661,rh,posteriorcingulate,1809,1214.0,3074.0,2.317,0.574,0.107,0.019,19.0,1.7
10661,rh,precentral,7939,4828.0,13580.0,2.637,0.535,0.096,0.019,56.0,6.5
10661,rh,precuneus,6414,4241.0,10566.0,2.36,0.535,0.114,0.021,66.0,5.4
10661,rh,rostralanteriorcingulate,1289,892.0,2549.0,2.456,0.674,0.128,0.023,22.0,1.2
10661,rh,rostralmiddlefrontal,10093,7036.0,17995.0,2.322,0.48,0.123,0.023,111.0,9.8
10661,rh,superiorfrontal,13156,8833.0,25224.0,2.59,0.547,0.115,0.023,135.0,12.7
10661,rh,superiorparietal,9331,6023.0,13547.0,2.109,0.451,0.111,0.021,101.0,8.0
10661,rh,superiortemporal,6292,4020.0,11974.0,2.671,0.674,0.1,0.017,47.0,4.5
10661,rh,supramarginal,7181,4685.0,12497.0,2.473,0.499,0.109,0.02,69.0,6.3
10661,rh,frontalpole,448,347.0,1097.0,2.467,0.494,0.161,0.042,10.0,0.8
10661,rh,temporalpole,807,565.0,2964.0,3.787,0.585,0.123,0.026,8.0,0.9
10661,rh,transversetemporal,639,360.0,908.0,2.332,0.449,0.11,0.019,6.0,0.5
10661,rh,insula,3495,2326.0,7139.0,2.957,0.657,0.114,0.027,32.0,3.8
10716,lh,bankssts,1531,985.0,1907.0,2.095,0.359,0.085,0.014,7.0,0.9
10716,lh,caudalanteriorcingulate,1228,795.0,1894.0,2.22,0.547,0.12,0.018,17.0,1.0
10716,lh,caudalmiddlefrontal,3381,2210.0,4932.0,2.223,0.387,0.116,0.022,29.0,3.2
10716,lh,cuneus,2464,1588.0,2676.0,1.671,0.396,0.133,0.026,29.0,2.8
10716,lh,entorhinal,706,487.0,2549.0,3.47,0.971,0.107,0.032,7.0,0.9
10716,lh,fusiform,4637,3102.0,9063.0,2.552,0.581,0.12,0.025,49.0,4.8
10716,lh,inferiorparietal,8247,5575.0,12403.0,2.131,0.476,0.109,0.019,82.0,6.7
10716,lh,inferiortemporal,6076,4231.0,12775.0,2.615,0.66,0.122,0.024,70.0,6.0
10716,lh,isthmuscingulate,1689,1130.0,2463.0,1.943,0.885,0.109,0.025,25.0,1.6
10716,lh,lateraloccipital,8505,5530.0,11888.0,1.982,0.524,0.13,0.027,95.0,9.9
10716,lh,lateralorbitofrontal,4161,2849.0,7555.0,2.57,0.507,0.125,0.025,46.0,4.4
10716,lh,lingual,4520,2956.0,5967.0,1.838,0.58,0.119,0.024,53.0,4.7
10716,lh,medialorbitofrontal,2973,2130.0,5223.0,2.321,0.567,0.126,0.028,40.0,3.8
10716,lh,middletemporal,4688,3085.0,8947.0,2.508,0.619,0.109,0.02,47.0,3.7
10716,lh,parahippocampal,977,589.0,2034.0,2.72,0.971,0.075,0.014,5.0,0.4
10716,lh,paracentral,2260,1271.0,2745.0,2.024,0.531,0.099,0.019,21.0,1.8
10716,lh,parsopercularis,2304,1524.0,3713.0,2.277,0.368,0.108,0.02,23.0,1.9
10716,lh,parsorbitalis,940,648.0,1963.0,2.563,0.588,0.136,0.03,11.0,1.1
10716,lh,parstriangularis,1576,1017.0,2433.0,2.167,0.545,0.117,0.021,15.0,1.4
10716,lh,pericalcarine,1893,1241.0,1763.0,1.618,0.41,0.103,0.019,14.0,1.5
10716,lh,postcentral,7668,4574.0,9602.0,1.925,0.532,0.093,0.017,59.0,5.3
10716,lh,posteriorcingulate,1870,1212.0,2804.0,2.182,0.704,0.113,0.021,20.0,1.6
10716,lh,precentral,8743,5261.0,12690.0,2.254,0.482,0.096,0.017,62.0,6.4
10716,lh,precuneus,6207,4079.0,9250.0,2.172,0.541,0.112,0.02,58.0,5.3
10716,lh,rostralanteriorcingulate,1302,904.0,2374.0,2.398,0.587,0.124,0.022,20.0,1.2
10716,lh,rostralmiddlefrontal,7949,5495.0,12709.0,2.148,0.439,0.124,0.023,85.0,8.0
10716,lh,superiorfrontal,10173,6796.0,17567.0,2.36,0.493,0.121,0.025,104.0,11.1
10716,lh,superiorparietal,8381,5348.0,11339.0,1.973,0.477,0.1,0.017,65.0,6.0
10716,lh,superiortemporal,6058,3962.0,10995.0,2.434,0.67,0.095,0.016,45.0,4.2
10716,lh,supramarginal,5350,3605.0,8701.0,2.26,0.501,0.115,0.02,58.0,4.6
10716,lh,frontalpole,344,250.0,866.0,2.684,0.334,0.156,0.03,6.0,0.4
10716,lh,temporalpole,749,560.0,2524.0,3.411,0.828,0.128,0.033,7.0,0.9
10716,lh,transversetemporal,801,454.0,948.0,1.947,0.377,0.095,0.016,6.0,0.5
10716,lh,insula,3578,2378.0,6372.0,2.639,0.718,0.113,0.024,31.0,3.8
10716,rh,bankssts,1542,1014.0,2252.0,2.327,0.38,0.096,0.015,10.0,1.0
10716,rh,caudalanteriorcingulate,1141,798.0,2023.0,2.173,0.802,0.103,0.015,12.0,0.9
10716,rh,caudalmiddlefrontal,3689,2453.0,6213.0,2.299,0.479,0.112,0.02,34.0,3.2
10716,rh,cuneus,2753,1700.0,3073.0,1.74,0.43,0.122,0.025,31.0,3.1
10716,rh,entorhinal,468,324.0,1975.0,3.607,0.907,0.087,0.024,3.0,0.3
10716,rh,fusiform,4519,3000.0,8900.0,2.602,0.648,0.116,0.024,47.0,4.3
10716,rh,inferiorparietal,9579,6328.0,15103.0,2.239,0.476,0.109,0.02,90.0,8.2
10716,rh,inferiortemporal,4547,3165.0,9623.0,2.718,0.582,0.125,0.025,48.0,4.8
10716,rh,isthmuscingulate,1539,985.0,2196.0,1.943,0.851,0.106,0.021,17.0,1.3
10716,rh,lateraloccipital,8807,5675.0,12156.0,1.95,0.557,0.126,0.026,100.0,9.7
10716,rh,lateralorbitofrontal,4170,2969.0,7479.0,2.536,0.592,0.132,0.03,54.0,5.8
10716,rh,lingual,5094,3417.0,7118.0,1.934,0.628,0.131,0.028,60.0,6.3
10716,rh,medialorbitofrontal,3300,2318.0,5918.0,2.357,0.525,0.118,0.021,42.0,3.0
10716,rh,middletemporal,5005,3351.0,10131.0,2.548,0.631,0.117,0.025,54.0,5.1
10716,rh,parahippocampal,1025,601.0,1658.0,2.335,0.728,0.083,0.013,6.0,0.5
10716,rh,paracentral,2488,1432.0,3916.0,2.378,0.633,0.105,0.023,18.0,2.5
10716,rh,parsopercularis,1777,1178.0,2933.0,2.33,0.416,0.096,0.017,14.0,1.2
10716,rh,parsorbitalis,1313,905.0,2484.0,2.548,0.542,0.142,0.03,17.0,1.8
10716,rh,parstriangularis,1783,1173.0,2847.0,2.162,0.47,0.107,0.018,14.0,1.4
10716,rh,pericalcarine,2481,1621.0,2238.0,1.528,0.394,0.115,0.026,20.0,2.7
10716,rh,postcentral,7293,4347.0,8854.0,1.908,0.508,0.095,0.017,53.0,5.4
10716,rh,posteriorcingulate,1900,1326.0,3014.0,2.088,0.703,0.121,0.023,25.0,2.0
10716,rh,precentral,7489,4433.0,10578.0,2.261,0.5,0.099,0.019,55.0,6.2
10716,rh,precuneus,6158,4022.0,9191.0,2.182,0.538,0.115,0.023,62.0,5.9
10716,rh,rostralanteriorcingulate,829,582.0,1374.0,2.282,0.625,0.105,0.018,8.0,0.6
10716,rh,rostralmiddlefrontal,8745,6049.0,14074.0,2.159,0.422,0.123,0.023,96.0,8.4
10716,rh,superiorfrontal,10272,6730.0,17737.0,2.436,0.45,0.112,0.022,100.0,9.4
10716,rh,superiorparietal,8338,5220.0,11296.0,2.021,0.475,0.101,0.018,83.0,6.1
10716,rh,superiortemporal,6487,4164.0,11790.0,2.546,0.6,0.098,0.016,47.0,4.6
10716,rh,supramarginal,6037,4052.0,9965.0,2.323,0.481,0.109,0.02,57.0,5.0
10716,rh,frontalpole,468,343.0,1046.0,2.471,0.452,0.16,0.03,9.0,0.6
10716,rh,temporalpole,649,472.0,2705.0,3.668,0.971,0.14,0.041,7.0,1.2
10716,rh,transversetemporal,712,373.0,840.0,1.97,0.301,0.08,0.01,5.0,0.3
10716,rh,insula,3321,2261.0,5943.0,2.654,0.689,0.121,0.027,32.0,3.9
10804,lh,bankssts,1749,1157.0,2669.0,2.368,0.377,0.092,0.014,10.0,1.0
10804,lh,caudalanteriorcingulate,822,527.0,1389.0,2.491,0.479,0.093,0.009,6.0,0.3
10804,lh,caudalmiddlefrontal,2624,1725.0,4796.0,2.603,0.393,0.094,0.014,17.0,1.5
10804,lh,cuneus,2350,1523.0,2128.0,1.398,0.283,0.12,0.024,24.0,2.5
10804,lh,entorhinal,650,388.0,1580.0,3.074,0.82,0.113,0.036,8.0,1.1
10804,lh,fusiform,4680,3097.0,9094.0,2.595,0.651,0.115,0.021,49.0,4.1
10804,lh,inferiorparietal,6430,4331.0,11345.0,2.408,0.473,0.111,0.018,63.0,4.9
10804,lh,inferiortemporal,5402,3662.0,11697.0,2.757,0.576,0.109,0.019,56.0,3.9
10804,lh,isthmuscingulate,1290,815.0,1986.0,2.227,0.681,0.116,0.022,16.0,1.0
10804,lh,lateraloccipital,8359,5254.0,10540.0,1.89,0.486,0.118,0.022,88.0,8.2
10804,lh,lateralorbitofrontal,3556,2437.0,6601.0,2.6,0.551,0.127,0.024,42.0,3.8
10804,lh,lingual,4857,3265.0,6048.0,1.795,0.583,0.128,0.028,54.0,5.5
10804,lh,medialorbitofrontal,2665,1815.0,4588.0,2.287,0.634,0.122,0.024,41.0,2.8
10804,lh,middletemporal,5004,3403.0,11254.0,2.742,0.542,0.114,0.02,54.0,4.2
10804,lh,parahippocampal,1117,651.0,1733.0,2.32,0.623,0.067,0.011,6.0,0.4
10804,lh,paracentral,2290,1388.0,3194.0,2.246,0.429,0.082,0.014,10.0,1.4
10804,lh,parsopercularis,2341,1530.0,4359.0,2.559,0.444,0.108,0.018,21.0,1.7
10804,lh,parsorbitalis,999,676.0,2215.0,2.638,0.608,0.126,0.024,12.0,0.9
10804,lh,parstriangularis,1890,1261.0,3335.0,2.345,0.492,0.119,0.021,20.0,1.6
10804,lh,pericalcarine,1937,1311.0,1618.0,1.396,0.325,0.128,0.023,22.0,2.0
10804,lh,postcentral,6745,4318.0,9054.0,1.925,0.563,0.104,0.017,57.0,5.1
10804,lh,posteriorcingulate,1845,1219.0,3179.0,2.341,0.535,0.108,0.017,20.0,1.5
10804,lh,precentral,7309,4560.0,12115.0,2.503,0.526,0.098,0.016,53.0,4.9
10804,lh,precuneus,5489,3731.0,8745.0,2.266,0.446,0.111,0.019,54.0,4.3
10804,lh,rostralanteriorcingulate,1048,727.0,2198.0,2.712,0.513,0.107,0.015,13.0,0.8
10804,lh,rostralmiddlefrontal,7059,4999.0,12720.0,2.261,0.533,0.126,0.025,84.0,7.2
10804,lh,superiorfrontal,9577,6417.0,19443.0,2.708,0.513,0.107,0.017,83.0,7.1
10804,lh,superiorparietal,7698,5077.0,11577.0,2.125,0.42,0.113,0.018,77.0,5.9
10804,lh,superiortemporal,5868,3852.0,11767.0,2.703,0.568,0.096,0.016,46.0,4.0
10804,lh,supramarginal,5611,3782.0,10137.0,2.474,0.512,0.115,0.019,58.0,4.6
10804,lh,frontalpole,394,291.0,839.0,2.191,0.563,0.147,0.029,8.0,0.4
10804,lh,temporalpole,684,500.0,2454.0,3.587,0.742,0.125,0.026,9.0,0.7
10804,lh,transversetemporal,714,423.0,930.0,2.167,0.367,0.123,0.02,8.0,0.6
10804,lh,insula,3398,2347.0,6169.0,2.772,0.699,0.118,0.027,35.0,3.4
10804,rh,bankssts,1410,922.0,2282.0,2.52,0.335,0.091,0.014,9.0,0.9
10804,rh,caudalanteriorcingulate,1076,712.0,2068.0,2.641,0.529,0.119,0.014,12.0,0.7
10804,rh,caudalmiddlefrontal,4105,2531.0,7380.0,2.678,0.536,0.086,0.013,22.0,2.2
10804,rh,cuneus,2590,1698.0,2830.0,1.599,0.427,0.128,0.024,29.0,2.8
10804,rh,entorhinal,670,426.0,1406.0,2.668,0.885,0.115,0.036,8.0,1.1
10804,rh,fusiform,4863,3138.0,9382.0,2.597,0.588,0.106,0.019,50.0,3.5
10804,rh,inferiorparietal,7139,4710.0,12592.0,2.44,0.473,0.114,0.02,73.0,5.8
10804,rh,inferiortemporal,4963,3283.0,9847.0,2.693,0.517,0.113,0.02,47.0,4.1
10804,rh,isthmuscingulate,1317,833.0,1949.0,2.138,0.724,0.118,0.027,18.0,1.1
10804,rh,lateraloccipital,7962,5126.0,10035.0,1.884,0.457,0.122,0.025,87.0,8.5
10804,rh,lateralorbitofrontal,3764,2536.0,6474.0,2.47,0.723,0.131,0.03,51.0,4.8
10804,rh,lingual,5153,3455.0,6471.0,1.822,0.605,0.129,0.026,62.0,6.0
10804,rh,medialorbitofrontal,2979,2065.0,5193.0,2.199,0.624,0.111,0.022,36.0,2.7
10804,rh,middletemporal,5562,3722.0,12184.0,2.749,0.551,0.106,0.017,48.0,4.2
10804,rh,parahippocampal,938,548.0,1395.0,2.281,0.587,0.083,0.018,8.0,0.4
10804,rh,paracentral,1989,1264.0,2988.0,2.184,0.435,0.1,0.015,17.0,1.3
10804,rh,parsopercularis,2108,1386.0,3940.0,2.598,0.346,0.1,0.016,15.0,1.4
10804,rh,parsorbitalis,1074,737.0,2232.0,2.51,0.461,0.122,0.02,13.0,0.9
10804,rh,parstriangularis,2350,1601.0,4249.0,2.361,0.499,0.117,0.02,25.0,1.9
10804,rh,pericalcarine,2723,1769.0,2161.0,1.345,0.355,0.11,0.021,25.0,2.5
10804,rh,postcentral,3979,2608.0,6680.0,2.426,0.416,0.115,0.021,39.0,3.5
10804,rh,posteriorcingulate,1763,1166.0,3244.0,2.54,0.611,0.12,0.021,20.0,1.5
10804,rh,precentral,8697,5474.0,12312.0,2.092,0.606,0.102,0.017,71.0,6.4
10804,rh,precuneus,4822,3171.0,8055.0,2.437,0.461,0.115,0.02,46.0,4.0
10804,rh,rostralanteriorcingulate,950,666.0,2087.0,2.718,0.536,0.128,0.02,14.0,0.8
10804,rh,rostralmiddlefrontal,8153,5803.0,14085.0,2.2,0.533,0.127,0.023,96.0,7.9
10804,rh,superiorfrontal,12484,8039.0,24335.0,2.731,0.52,0.106,0.018,103.0,9.7
10804,rh,superiorparietal,5861,3708.0,8173.0,2.135,0.445,0.104,0.016,47.0,4.1
10804,rh,superiortemporal,6157,3917.0,11846.0,2.718,0.583,0.09,0.014,43.0,3.7
10804,rh,supramarginal,3925,2638.0,7647.0,2.584,0.523,0.108,0.018,42.0,3.2
10804,rh,frontalpole,492,370.0,1122.0,2.404,0.556,0.159,0.032,9.0,0.7
10804,rh,temporalpole,591,464.0,2454.0,3.767,0.57,0.145,0.042,12.0,0.9
10804,rh,transversetemporal,625,365.0,901.0,2.418,0.478,0.138,0.025,9.0,0.7
10804,rh,insula,3177,2148.0,6434.0,3.001,0.7,0.11,0.023,29.0,2.8
10809,lh,bankssts,1505,985.0,1910.0,2.086,0.429,0.088,0.012,7.0,0.8
10809,lh,caudalanteriorcingulate,1655,1090.0,2514.0,2.168,0.628,0.124,0.015,23.0,1.2
10809,lh,caudalmiddlefrontal,4140,2589.0,5903.0,2.18,0.596,0.106,0.021,31.0,3.6
10809,lh,cuneus,2582,1678.0,2615.0,1.464,0.409,0.116,0.021,26.0,2.4
10809,lh,entorhinal,982,650.0,2791.0,2.951,1.078,0.103,0.028,10.0,1.0
10809,lh,fusiform,4733,3303.0,8694.0,2.393,0.582,0.125,0.026,51.0,5.0
10809,lh,inferiorparietal,6369,4262.0,9695.0,2.196,0.521,0.126,0.025,65.0,6.9
10809,lh,inferiortemporal,5883,4135.0,12695.0,2.567,0.675,0.129,0.025,71.0,6.3
10809,lh,isthmuscingulate,1850,1191.0,2524.0,2.004,0.794,0.101,0.017,19.0,1.3
10809,lh,lateraloccipital,8492,5785.0,11507.0,1.837,0.615,0.137,0.028,98.0,10.7
10809,lh,lateralorbitofrontal,4401,2958.0,7643.0,2.453,0.565,0.122,0.024,46.0,4.4
10809,lh,lingual,5982,3975.0,7504.0,1.687,0.594,0.117,0.022,56.0,5.6
10809,lh,medialorbitofrontal,3028,2099.0,4918.0,2.195,0.721,0.114,0.024,32.0,3.2
10809,lh,middletemporal,4953,3419.0,9974.0,2.519,0.61,0.118,0.022,53.0,4.5
10809,lh,parahippocampal,1191,731.0,1982.0,2.297,0.779,0.081,0.012,6.0,0.5
10809,lh,paracentral,2199,1414.0,2732.0,1.839,0.59,0.113,0.022,17.0,1.9
10809,lh,parsopercularis,2689,1686.0,4784.0,2.526,0.56,0.106,0.02,23.0,2.2
10809,lh,parsorbitalis,1147,735.0,2131.0,2.372,0.598,0.124,0.022,14.0,1.1
10809,lh,parstriangularis,2772,1784.0,3895.0,2.056,0.477,0.11,0.019,24.0,2.4
10809,lh,pericalcarine,2404,1610.0,1895.0,1.335,0.237,0.127,0.024,28.0,2.5
10809,lh,postcentral,7533,4782.0,9704.0,1.907,0.618,0.109,0.019,60.0,6.2
10809,lh,posteriorcingulate,2273,1606.0,3215.0,1.998,0.69,0.144,0.025,34.0,2.6
10809,lh,precentral,8797,5246.0,12669.0,2.274,0.734,0.104,0.022,66.0,8.1
10809,lh,precuneus,6400,4354.0,9230.0,2.061,0.519,0.126,0.024,63.0,6.8
10809,lh,rostralanteriorcingulate,1558,1032.0,2610.0,2.297,0.609,0.113,0.019,17.0,1.3
10809,lh,rostralmiddlefrontal,12341,8060.0,15890.0,1.901,0.485,0.127,0.025,128.0,13.2
10809,lh,superiorfrontal,13686,8865.0,22351.0,2.332,0.58,0.115,0.023,115.0,13.3
10809,lh,superiorparietal,9258,6023.0,13980.0,2.041,0.659,0.122,0.022,88.0,9.0
10809,lh,superiortemporal,6801,4328.0,12164.0,2.571,0.683,0.099,0.016,52.0,4.8
10809,lh,supramarginal,7742,5090.0,12339.0,2.271,0.563,0.111,0.021,69.0,7.1
10809,lh,frontalpole,410,295.0,749.0,1.981,0.506,0.149,0.035,6.0,0.6
10809,lh,temporalpole,682,468.0,2060.0,3.301,0.671,0.105,0.018,7.0,0.5
10809,lh,transversetemporal,1117,673.0,1451.0,1.993,0.547,0.083,0.013,7.0,0.6
10809,lh,insula,3929,2507.0,6725.0,2.653,0.774,0.102,0.022,32.0,3.4
10809,rh,bankssts,1135,741.0,1582.0,2.31,0.41,0.084,0.013,5.0,0.6
10809,rh,caudalanteriorcingulate,1544,1041.0,2536.0,2.321,0.804,0.109,0.015,17.0,1.1
10809,rh,caudalmiddlefrontal,3717,2350.0,5520.0,2.218,0.489,0.105,0.019,28.0,2.9
10809,rh,cuneus,3104,2036.0,3618.0,1.658,0.54,0.129,0.025,35.0,3.4
10809,rh,entorhinal,695,443.0,2169.0,3.199,0.974,0.111,0.017,7.0,0.4
10809,rh,fusiform,4744,3221.0,8922.0,2.483,0.688,0.121,0.022,50.0,4.5
10809,rh,inferiorparietal,10077,6553.0,14972.0,2.212,0.575,0.117,0.024,97.0,10.1
10809,rh,inferiortemporal,5371,3691.0,11346.0,2.614,0.68,0.115,0.023,51.0,5.1
10809,rh,isthmuscingulate,1722,1049.0,2118.0,1.814,0.787,0.101,0.021,19.0,1.4
10809,rh,lateraloccipital,9295,6013.0,12781.0,1.972,0.656,0.13,0.029,97.0,11.6
10809,rh,lateralorbitofrontal,4068,2826.0,7026.0,2.428,0.559,0.127,0.026,48.0,4.4
10809,rh,lingual,6142,4055.0,6934.0,1.604,0.507,0.12,0.024,65.0,6.8
10809,rh,medialorbitofrontal,3038,2200.0,5096.0,2.168,0.698,0.13,0.026,48.0,3.6
10809,rh,middletemporal,5740,3796.0,11200.0,2.56,0.598,0.109,0.021,56.0,4.9
10809,rh,parahippocampal,1096,646.0,1936.0,2.499,0.871,0.076,0.011,6.0,0.4
10809,rh,paracentral,2632,1781.0,3474.0,1.938,0.558,0.126,0.025,23.0,2.6
10809,rh,parsopercularis,2315,1487.0,3507.0,2.213,0.443,0.102,0.016,22.0,1.6
10809,rh,parsorbitalis,1286,851.0,2512.0,2.455,0.664,0.119,0.023,14.0,1.3
10809,rh,parstriangularis,3003,1999.0,4560.0,2.115,0.492,0.119,0.021,30.0,2.7
10809,rh,pericalcarine,2594,1708.0,2195.0,1.416,0.275,0.117,0.021,26.0,2.4
10809,rh,postcentral,7060,4364.0,9813.0,2.024,0.726,0.102,0.018,54.0,5.6
10809,rh,posteriorcingulate,2194,1516.0,3470.0,2.137,0.682,0.14,0.024,31.0,2.4
10809,rh,precentral,9445,5712.0,13178.0,2.239,0.715,0.098,0.019,66.0,8.0
10809,rh,precuneus,6395,4231.0,9260.0,2.199,0.558,0.12,0.024,62.0,6.6
10809,rh,rostralanteriorcingulate,1113,773.0,2127.0,2.561,0.554,0.112,0.019,11.0,0.9
10809,rh,rostralmiddlefrontal,10830,7406.0,16121.0,1.972,0.532,0.125,0.025,114.0,11.8
10809,rh,superiorfrontal,12969,8562.0,22125.0,2.347,0.614,0.112,0.022,110.0,12.0
10809,rh,superiorparietal,8171,5313.0,12567.0,2.106,0.679,0.121,0.023,79.0,8.1
10809,rh,superiortemporal,5738,3624.0,10547.0,2.599,0.703,0.096,0.015,42.0,3.9
10809,rh,supramarginal,5586,3637.0,8967.0,2.327,0.582,0.114,0.02,52.0,4.8
10809,rh,frontalpole,548,405.0,1180.0,2.387,0.624,0.163,0.034,9.0,0.7
10809,rh,temporalpole,774,557.0,2932.0,3.576,0.877,0.113,0.022,7.0,0.7
10809,rh,transversetemporal,575,341.0,975.0,2.534,0.414,0.107,0.017,6.0,0.3
10809,rh,insula,4243,2693.0,6987.0,2.49,0.827,0.099,0.019,30.0,3.2
10810,lh,bankssts,1562,999.0,1732.0,1.855,0.489,0.081,0.013,7.0,0.8
10810,lh,caudalanteriorcingulate,1018,683.0,1700.0,2.343,0.571,0.118,0.016,14.0,0.9
10810,lh,caudalmiddlefrontal,4386,2671.0,6144.0,2.181,0.53,0.106,0.02,34.0,3.9
10810,lh,cuneus,2051,1390.0,2420.0,1.613,0.509,0.132,0.027,22.0,2.5
10810,lh,entorhinal,878,580.0,2794.0,3.316,0.848,0.104,0.019,7.0,0.7
10810,lh,fusiform,4617,3259.0,9536.0,2.595,0.596,0.133,0.027,56.0,5.3
10810,lh,inferiorparietal,6897,4234.0,9108.0,2.076,0.552,0.103,0.018,57.0,5.5
10810,lh,inferiortemporal,5308,3805.0,10867.0,2.595,0.655,0.124,0.024,65.0,5.3
10810,lh,isthmuscingulate,1420,945.0,2122.0,1.996,0.852,0.114,0.023,17.0,1.6
10810,lh,lateraloccipital,8917,5698.0,11006.0,1.864,0.595,0.125,0.025,99.0,9.6
10810,lh,lateralorbitofrontal,3878,2603.0,7386.0,2.703,0.531,0.121,0.024,41.0,3.9
10810,lh,lingual,4657,3153.0,6107.0,1.807,0.608,0.125,0.027,50.0,5.7
10810,lh,medialorbitofrontal,2812,1925.0,4896.0,2.324,0.648,0.119,0.024,36.0,2.8
10810,lh,middletemporal,4823,3258.0,9997.0,2.615,0.665,0.123,0.025,56.0,5.0
10810,lh,parahippocampal,936,605.0,2020.0,2.866,1.003,0.101,0.022,10.0,0.8
10810,lh,paracentral,2365,1384.0,3412.0,2.173,0.606,0.108,0.022,19.0,2.3
10810,lh,parsopercularis,2744,1751.0,4148.0,2.276,0.541,0.109,0.023,24.0,2.8
10810,lh,parsorbitalis,895,600.0,1863.0,2.464,0.531,0.118,0.025,11.0,0.8
10810,lh,parstriangularis,1911,1244.0,2730.0,2.156,0.516,0.115,0.024,17.0,2.0
10810,lh,pericalcarine,1905,1376.0,1665.0,1.411,0.293,0.142,0.032,21.0,2.9
10810,lh,postcentral,6708,4080.0,7334.0,1.694,0.584,0.097,0.017,47.0,5.0
10810,lh,posteriorcingulate,2037,1376.0,2809.0,1.913,0.726,0.131,0.024,30.0,2.1
10810,lh,precentral,7784,4639.0,10260.0,2.138,0.613,0.099,0.02,55.0,6.8
10810,lh,precuneus,4451,3082.0,6612.0,2.032,0.566,0.123,0.025,46.0,4.7
10810,lh,rostralanteriorcingulate,1565,1064.0,2814.0,2.368,0.65,0.115,0.018,22.0,1.2
10810,lh,rostralmiddlefrontal,8652,5728.0,13675.0,2.228,0.557,0.124,0.026,88.0,9.6
10810,lh,superiorfrontal,12144,7579.0,19795.0,2.446,0.576,0.107,0.022,96.0,11.0
10810,lh,superiorparietal,8015,5001.0,10153.0,1.901,0.576,0.113,0.023,71.0,8.0
10810,lh,superiortemporal,6471,4036.0,10200.0,2.302,0.649,0.089,0.015,48.0,4.1
10810,lh,supramarginal,5770,3724.0,8069.0,2.148,0.554,0.121,0.024,56.0,5.9
10810,lh,frontalpole,386,270.0,895.0,2.664,0.387,0.16,0.04,7.0,0.7
10810,lh,temporalpole,693,511.0,2436.0,3.472,0.699,0.114,0.02,7.0,0.7
10810,lh,transversetemporal,659,414.0,646.0,1.506,0.275,0.09,0.014,4.0,0.4
10810,lh,insula,3272,2100.0,6620.0,3.16,0.94,0.108,0.027,25.0,3.5
10810,rh,bankssts,1658,1067.0,2192.0,2.174,0.508,0.101,0.017,12.0,1.2
10810,rh,caudalanteriorcingulate,1234,799.0,1994.0,2.299,0.689,0.123,0.021,18.0,1.2
10810,rh,caudalmiddlefrontal,3341,2142.0,5328.0,2.338,0.432,0.1,0.017,23.0,2.5
10810,rh,cuneus,2193,1458.0,2661.0,1.725,0.547,0.141,0.027,32.0,3.0
10810,rh,entorhinal,544,377.0,2247.0,3.551,0.966,0.091,0.026,5.0,0.5
10810,rh,fusiform,4424,3009.0,7777.0,2.467,0.583,0.127,0.032,50.0,5.5
10810,rh,inferiorparietal,8750,5537.0,11352.0,2.01,0.515,0.104,0.02,77.0,7.3
10810,rh,inferiortemporal,4791,3425.0,9282.0,2.479,0.655,0.127,0.025,58.0,5.0
10810,rh,isthmuscingulate,1448,963.0,2054.0,1.942,0.772,0.124,0.028,23.0,1.8
